Date,tau,realized_value,conditional_quantile_mean,conditional_quantile_mean_se,conditional_quantile_mean_ci_lower,conditional_quantile_mean_ci_upper,conditional_quantile_obs_ci_lower,conditional_quantile_obs_ci_upper
2010-10-31,0.5,0.2550877996321927,0.23800947809944853,0.057269420194104935,0.1250243601617701,0.35099459603712696,-1.7380931157767323,2.2141120719756295
2010-11-30,0.5,-0.29475517054097383,0.3368093579404746,0.06641128636839529,0.20578852697528782,0.4678301889056614,-1.6404064327094958,2.314025148590445
2010-12-31,0.5,0.1827319452212181,0.36505721297938465,0.07977780796436627,0.2076659732721732,0.5224484526865961,-1.6140809395974767,2.344195365556246
2011-01-31,0.5,-0.24258004768908964,0.21856629315246964,0.06510061422143378,0.09013124787535445,0.3470013384295848,-1.7584798331440603,2.1956124194489997
2011-02-28,0.5,0.5502089088479937,0.17076011426107118,0.0933548226365448,-0.013416809652099543,0.35493703817424194,-1.810688084393362,2.152208312915504
2011-03-31,0.5,0.2476674791285564,0.1840029223044798,0.12162114955924656,-0.05593978848416514,0.4239456330931247,-1.80340451682555,2.1714103614345097
2011-04-30,0.5,-0.0054222475603943636,0.30411066893799166,0.08680247486028045,0.1328606750297124,0.4753606628462709,-1.6761777911259368,2.2843991290019203
2011-05-31,0.5,0.09015344053070369,0.16700704284681156,0.07556733618651613,0.017922516369475505,0.3160915693241476,-1.811487844860445,2.145501930554068
2011-06-30,0.5,-0.14999750370929937,0.24587648385965094,0.0808121856736045,0.08644455145685642,0.40530841626244546,-1.733425000431832,2.225177968151134
2011-07-31,0.5,-0.3921200616339632,0.2541083568634127,0.1050369000341798,0.04688421354317798,0.46133250018364746,-1.7296148270066514,2.237831540733477
2011-08-31,0.5,-0.34956917507829177,0.4275761245563706,0.12543853997956295,0.18010219893454307,0.6750500501781982,-1.5607546247183715,2.415906873831113
2011-09-30,0.5,-0.24553649034644434,0.36004897649196477,0.07660208363308951,0.20892302787536915,0.5111749251085604,-1.618600784580986,2.3386987375649158
2011-10-31,0.5,-0.23976005623130572,0.31465571787211766,0.07503351153691794,0.16662435800251862,0.4626870777417167,-1.6637600898269669,2.293071525571202
2011-11-30,0.5,-0.1203804178517851,0.17159840751482047,0.0903573383730875,-0.0066648697807454305,0.3498616848103864,-1.809308864590801,2.1525056796204423
2011-12-31,0.5,-0.23706728243327202,0.3386441354858792,0.07933200318634444,0.1821324106271027,0.49515586034465564,-1.6404242677450576,2.317712538716816
2012-01-31,0.5,0.3141614658496723,0.24433388950620888,0.09438807742515193,0.05811848827382016,0.4305492907385976,-1.7373048263814574,2.225972605393875
2012-02-29,0.5,0.08536858011292077,0.43203125660231867,0.07883923475668507,0.276491699768857,0.5875708134357803,-1.546960501437297,2.4110230146419345
2012-03-31,0.5,0.14315576498602522,0.34079596335850876,0.0898849996756058,0.1634645488836353,0.5181273778333823,-1.6400276671569491,2.3216195938739665
2012-04-30,0.5,-0.1770203922654258,0.37843775204874136,0.09808868711896364,0.1849215291687874,0.5719539749286953,-1.6039003505882692,2.360775854685752
2012-05-31,0.5,0.11387396689293572,0.20947812618890144,0.10721312001901405,-0.002039416135748928,0.4209956685135518,-1.7746981500929817,2.1936544024707847
2012-06-30,0.5,0.02827238855949568,0.307796443930278,0.09667535850131785,0.11706853460419239,0.4985243532563636,-1.674271405575555,2.289864293436111
2012-07-31,0.5,-0.0890913997281197,0.19242243246451154,0.10681598468135894,-0.018311613487902084,0.40315647841692515,-1.7916704743249494,2.1765153392539727
2012-08-31,0.5,0.385685440496186,0.18513908402092452,0.09912841676784734,-0.010428390235492968,0.380706558277342,-1.7974003132259029,2.167678481267752
2012-09-30,0.5,-0.024974559310774358,0.27416336928072393,0.10220312425477374,0.07252989702997015,0.4757968415314777,-1.7089835949608758,2.257310333522324
2012-10-31,0.5,0.3039768904504194,0.19724826782040986,0.10351877353648689,-0.006980809357985285,0.401477344998805,-1.7861642814526648,2.1806608170934845
2012-11-30,0.5,0.4147696852288266,0.3274040774255481,0.10039663465463759,0.12933457421503933,0.5254735806360569,-1.6553836955725698,2.3101918504236663
2012-12-31,0.5,0.05732209729330284,0.2904667774184858,0.10230077764078226,0.08864064773733044,0.4922929070996412,-1.692699784237608,2.2736333390745798
2013-01-31,0.5,0.34990300606754027,0.46735176030646963,0.09275069021660305,0.2843667110881316,0.6503368095248077,-1.5139860081939487,2.448689528806888
2013-02-28,0.5,-0.09174692525153172,0.23584589080396517,0.10634431567495853,0.02604238645883647,0.44564939514909385,-1.7481483972634868,2.2198401788714173
2013-03-31,0.5,-0.1770203922654258,0.334485044305692,0.0994055114921485,0.13837089819544807,0.530599190415936,-1.6481083539868902,2.317078442598274
2013-04-30,0.5,0.2504864734375363,0.3042910666444564,0.09993589713878119,0.107130538632071,0.5014515946568417,-1.6784061110543722,2.286988244343285
2013-05-31,0.5,0.19228053980886592,0.42490457779454727,0.09143022177962726,0.24452464107043437,0.6052845145186602,-1.5561942956141916,2.4060034512032864
2013-06-30,0.5,0.08382159516581698,0.3205577046205632,0.09712676593761231,0.12893922712991768,0.5121761821112087,-1.6615960395588867,2.302711448800013
2013-07-31,0.5,-0.1515437772681259,0.2082103967689809,0.10261732560043725,0.005759759131688885,0.4106610344062729,-1.775019818140152,2.1914406116781135
2013-08-31,0.5,0.5130625613048585,0.2702317994228517,0.11256565862674475,0.048154394543094114,0.49230920430260927,-1.715097946087175,2.255561544932878
2013-09-30,0.5,0.4136863854250207,0.3146133543978331,0.09949221338910781,0.118328156720799,0.5108985520748672,-1.6679969712778633,2.2972236800735297
2013-10-31,0.5,-0.03416179013324282,0.3911663076275933,0.0895046693223218,0.2145852354763443,0.5677473797788423,-1.5895902901629742,2.3719229054181605
2013-11-30,0.5,-0.3985050233954724,0.39947818685731373,0.08790301023305258,0.22605697978735406,0.5728993939272734,-1.580999215111813,2.3799555888264403
2013-12-31,0.5,0.5745159846558757,0.33393744258958513,0.09336102796113031,0.14974827637803317,0.5181266088011371,-1.6475118940320925,2.315386779211263
2014-01-31,0.5,-0.39751172123281653,0.32283343502457135,0.09303364798052484,0.13929014693774594,0.5063767231113967,-1.6585559672006709,2.3042228372498137
2014-02-28,0.5,-0.37713441951362275,0.3502595524019984,0.10076072663970238,0.15147174305650027,0.5490473617474966,-1.6326001042033704,2.3331192090073674
2014-03-31,0.5,0.10784536140318085,0.21977831079943164,0.09657614864971574,0.02924612960793954,0.41031049199092373,-1.7622707140025198,2.201827335601383
2014-04-30,0.5,-0.038699612644744114,0.3274047039896068,0.08972758606608296,0.150383846094085,0.5044255618851285,-1.6533911483835866,2.3082005563628
2014-05-31,0.5,-0.0930576132930917,0.29918629635975064,0.08930094969749953,0.12300713653376619,0.4753654561857351,-1.6815345120849348,2.279907104804436
2014-06-30,0.5,0.02173819926669172,0.28622180858588436,0.08323754254922104,0.12200496249435824,0.4504386546774105,-1.6934708436177417,2.2659144607895105
2014-07-31,0.5,0.41153289025051737,0.30519681230580875,0.10015906498574394,0.10759600315519074,0.5027976214564267,-1.6775441955985917,2.2879378202102094
2014-08-31,0.5,-0.06181682166560529,0.2368608056234896,0.12363203852585257,-0.007049127572532565,0.48077073881951177,-1.7510295032619045,2.2247511145088836
2014-09-30,0.5,0.11476129410787721,0.2950211422968465,0.0971694871858256,0.1033183813395365,0.4867239032541565,-1.6871407514967542,2.277183036090447
2014-10-31,0.5,0.10700936953777841,0.28955789378488683,0.08296105411396805,0.12588652341774528,0.45322926415202835,-1.6900895854716191,2.269205373041393
2014-11-30,0.5,0.571932726653989,0.284915549135951,0.10484805138481476,0.07806397964043046,0.4917671186314716,-1.6987687494487658,2.268599847720668
2014-12-31,0.5,0.14536192785605212,0.45091977958015605,0.10537556619928766,0.2430274919609827,0.6588120671993294,-1.5328733114200905,2.4347128705804026
2015-01-31,0.5,0.167015007876691,0.20739434340191812,0.11448230277211398,-0.018464351109812982,0.4332530379136492,-1.778361929290006,2.1931506160938423
2015-02-28,0.5,0.8237627297885347,0.2931193314894042,0.10398567509131909,0.08796911826564308,0.49826954471316537,-1.6903882774283263,2.2766269404071346
2015-03-31,0.5,0.323029667557865,0.38577895880234875,0.09457642886636243,0.19919196467227096,0.5723659529324265,-1.5958947103539223,2.36745262795862
2015-04-30,0.5,0.1490527937686628,0.31409862941427014,0.09454135046593064,0.12758084040616527,0.500616418422375,-1.667568524843793,2.2957657836723335
2015-05-31,0.5,0.2335697380453912,0.3086663826808801,0.09626958387064238,0.11873901392858757,0.49859375143317264,-1.6733245935977576,2.290657358959518
2015-06-30,0.5,-0.23203043935781223,0.33894541781793364,0.10285739428862838,0.1360211558806839,0.5418696797551834,-1.644333201219633,2.3222240368555003
2015-07-31,0.5,0.08459216879984545,0.32805455937173533,0.12872515425107167,0.07409657122887159,0.5820125475145991,-1.6610936212297878,2.3172027399732587
2015-08-31,0.5,0.4027438402157796,0.2622736768651059,0.12529281438073955,0.015087248897590111,0.5094601048326217,-1.726021310006842,2.2505686637370537
2015-09-30,0.5,0.2504864734375363,0.2335342505363451,0.15687000594119677,-0.07594986964643377,0.543018370719124,-1.7634625559944235,2.2305310570671137
2015-10-31,0.5,0.07292113183747491,0.3554061091225243,0.10195076255694153,0.15427051368099756,0.556541704564051,-1.6276902960989656,2.338502514344014
2015-11-30,0.5,0.3828067951130915,0.34473958410917305,0.1547750809747479,0.0393884784322609,0.6500906897860852,-1.6516208849411664,2.3411000531595123
2015-12-31,0.5,-0.3773233481388338,0.25164277182541595,0.12816812686874982,-0.001216273735650364,0.5045018173864823,-1.7373654035149548,2.2406509471657867
2016-01-31,0.5,0.35074279789596835,0.32325643001273885,0.12327446752037884,0.08005193790705101,0.5664609221184267,-1.6645474460346859,2.3110603060601638
2016-02-29,0.5,0.14265946332343002,0.40771747778840906,0.16464933259292014,0.08288575785271413,0.732549197724104,-1.5917153095103194,2.4071502650871373
2016-03-31,0.5,0.14177081507621705,0.21627590115693984,0.1597351965765515,-0.09886086752048556,0.5314126698343653,-1.7816047278149783,2.214156530128858
2016-04-30,0.5,0.4004032395085415,0.26869551511573003,0.11898791768774522,0.03394782834776583,0.5034432018836943,-1.7180914138456245,2.2554824440770846
2016-05-31,0.5,0.16605059369639394,0.3261217961622949,0.11241216111078298,0.10434722191859583,0.547896370405994,-1.6591740977612666,2.3114176900858565
2016-06-30,0.5,0.3327393774573459,0.2753250359187111,0.10160691496503695,0.07486780705732876,0.47578226478009344,-1.7077026807941855,2.2583527526316076
2016-07-31,0.5,0.7925226991680834,0.2967128222841209,0.10216875186923498,0.09514716227977599,0.4982784822884658,-1.6864272483971625,2.2798528929654043
2016-08-31,0.5,0.34247747832144615,0.7197238968200133,0.15124190170680826,0.42134329433538265,1.018104499304644,-1.2755822973737176,2.715030091013744
2016-09-30,0.5,0.04298119256229688,0.2578968261310202,0.10406829611277055,0.05258361237711254,0.4632100398849279,-1.725627648230397,2.2414213004924375
2016-10-31,0.5,0.36459936306502005,0.31831763865646223,0.0871623319880346,0.14635769343590826,0.4902775838770162,-1.6620323423845238,2.2986676196974485
2016-11-30,0.5,0.17806867809701835,0.28957030779673776,0.10117906368472822,0.0899571738677229,0.4891834417257526,-1.6933722601778725,2.2725128757713478
2016-12-31,0.5,0.5705496809885937,0.03266257132005907,0.10700305173162687,-0.17844053359375386,0.243765676233872,-1.9514695678161003,2.0167947104562183
2017-01-31,0.5,0.193141864761099,0.11826900517095981,0.11992439348676026,-0.11832622655623182,0.35486423689815144,-1.8687370663660205,2.1052750767079402
2017-02-28,0.5,0.08315208036903719,0.09947904100794513,0.11130061915216603,-0.12010260551164997,0.31906068752754024,-1.8855730802566417,2.084531162272532
2017-03-31,0.5,0.25999588090649384,0.03562647107046267,0.13369422173672316,-0.22813484097551973,0.2993877831164451,-1.954797065361168,2.0260500075020933
2017-04-30,0.5,0.07483156943548226,0.15678235458829945,0.1265658616499701,-0.0929156300767828,0.4064803392533817,-1.831826432527604,2.1453911417042026
2017-05-31,0.5,-0.2710537478453553,0.0802417598486124,0.13662211539216523,-0.1892959055958833,0.3497794252931081,-1.9109554623627005,2.0714389820599255
2017-06-30,0.5,0.09367962338045975,0.2985712767791437,0.09721206942989594,0.10678450659226527,0.49035804696602214,-1.6835987436448092,2.2807412972030967
2017-07-31,0.5,-0.04380466297018413,0.24384458899233413,0.14363735979154588,-0.03953324129300012,0.5272224192776684,-1.7492732748947974,2.2369624528794656
2017-08-31,0.5,-0.24885188299530903,0.2883656086476012,0.08171919906051754,0.12714425679295807,0.44958696050224434,-1.6910808162254283,2.267812033520631
2017-09-30,0.5,-0.0937148628872879,0.2284401769834749,0.08577951640934083,0.059208347059273414,0.3976720069076764,-1.7516747784946847,2.2085551324616346
2017-10-31,0.5,-0.04430515810012978,0.31406897890606605,0.07926836027227521,0.1576828132397458,0.4704551445723863,-1.6649894986181815,2.2931274564303137
2017-11-30,0.5,-0.3119773683374361,-0.09396752693638682,0.0636379949278109,-0.21951701456637018,0.031581960693596534,-2.0708282955523587,1.882893241679585
2017-12-31,0.5,-0.5352058908372281,0.18359051193484532,0.06176800099645236,0.06173027913162962,0.305450744738061,-1.7930393828577111,2.160220406727402
2018-01-31,0.5,-0.446839299504521,-0.019598887336447664,0.05175483228376775,-0.12170444052010268,0.08250666584720734,-1.9951092944565214,1.955911519783626
2018-02-28,0.5,-0.4922498984269706,-0.16488345137068877,0.06643788809544102,-0.2959567640836813,-0.03381013865769622,-2.142102720433768,1.8123358176923907
2018-03-31,0.5,-0.38628833511458116,-0.11426900866807271,0.05657884856549862,-0.2258917185939702,-0.0026462987421752293,-2.090294173998712,1.8617561566625664
2018-04-30,0.5,-0.35840730419132155,-0.05218670332942283,0.06443326279812243,-0.17930515103992825,0.0749317443810826,-2.029147735923922,1.924774329265076
2018-05-31,0.5,-0.27403737814225804,-0.11307086348568035,0.07285109687473278,-0.2567966030580917,0.03065487608673098,-2.091169170664678,1.8650274436933172
2018-06-30,0.5,-0.2505763321918671,-0.28662576341652063,0.1231369187871212,-0.5295588897602256,-0.04369263707281568,-2.274396456560955,1.7011449297279138
2018-07-31,0.5,-0.19620787545441232,-0.20610875332834155,0.06490638819314264,-0.3341606159114699,-0.07805689074521321,-2.183130023866367,1.7709125172096836
2018-08-31,0.5,-0.2510147022738199,-0.3065942412917537,0.07387513265383651,-0.45234027027659995,-0.16084821230690746,-2.284840365921758,1.6716518833382508
2018-09-30,0.5,-0.33297429441805587,-0.2987217001741014,0.07436758106723874,-0.4454392658338065,-0.15200413451439626,-2.277039639414882,1.6795962390666794
2018-10-31,0.5,-0.8235226244884477,-0.30434123448664885,0.11122198383294793,-0.5237677437482482,-0.08491472522504956,-2.2893762008324585,1.680693731859161
2018-11-30,0.5,-1.151729825371067,-0.5144748638677141,0.1229370629227753,-0.7570137005830777,-0.27193602715235055,-2.5021974078773206,1.4732476801418923
2018-12-31,0.5,-1.0226683823481664,-0.6034837235728399,0.16329843275987144,-0.9256502938275764,-0.2813171533181034,-2.6024852552477107,1.395517808102031
2019-01-31,0.5,-1.0903399796853954,-0.6927658494117437,0.18506847043031385,-1.0578818727143011,-0.3276498261091863,-2.699137085031177,1.3136053862076897
2019-02-28,0.5,-1.1619477325724406,-0.7926159246557554,0.19941464123783745,-1.1860350771876353,-0.39919677212387533,-2.804330231963749,1.2190983826522384
2019-03-31,0.5,-2.873814012734292,-0.5982981125951508,0.16513222007944478,-0.9240825067404098,-0.2725137184498917,-2.597885894143481,1.4012896689531793
2019-04-30,0.5,-3.6564355293464654,-0.556982597067655,0.15947228834053145,-0.871600681987626,-0.24236451214768395,-2.5547814768369594,1.4408162827016497
2019-05-31,0.5,-3.6213792403623244,-0.7551146566658764,0.1762745901955674,-1.1028814979427544,-0.40734781538899845,-2.7584013562025342,1.2481720428707817
2019-06-30,0.5,-3.82807567127719,-0.5727130157225697,0.17853412894630918,-0.9249376330930774,-0.22048839835206208,-2.5767783853476676,1.4313523539025281
2019-07-31,0.5,-4.000218665186226,-0.4992445265176533,0.18104828109299806,-0.8564292390985564,-0.1420598139367501,-2.504187603901718,1.5056985508664111
2019-08-31,0.5,-4.053367134327794,-0.6411035413446331,0.19117319220070694,-1.0182633867579576,-0.26394369593130856,-2.6497014039445563,1.3674943212552904
2019-09-30,0.5,-3.563053792247134,-1.0613445454983155,0.2720428187399978,-1.5980496466720313,-0.5246394443245996,-3.105914962547987,0.983225871551356
2019-10-31,0.5,-3.323663241273815,-0.8801150118386736,0.2511627975321929,-1.375626546695336,-0.38460347698201125,-2.91426041122014,1.1540303875427926
2019-11-30,0.5,-3.2355790106020663,-1.6429203724415098,0.38310894743818696,-2.3987445009654973,-0.8870962439175224,-3.7556167391510815,0.46977599426806194
2004-01-31,0.75,0.06220020555218796,0.6827627830855921,0.07465223017412619,0.535483641757694,0.8300419244134902,-1.2955968834359082,2.6611224496070927
2004-02-29,0.75,-0.7411545374252949,0.6811385574531089,0.10160864981377091,0.4806779059607981,0.8815992089454197,-1.3018895052443153,2.6641666201505334
2004-03-31,0.75,0.12060332421867623,0.5010319257816387,0.12289858292220492,0.25856900510293046,0.7434948464603469,-1.4866813564984867,2.488745208061764
2004-04-30,0.75,-0.07391528914119382,0.3785470398241811,0.10449904194004814,0.17238402057318317,0.584710059075179,-1.6050655773860107,2.362159657034373
2004-05-31,0.75,0.20881797889174306,0.4425828241608669,0.10629353269845666,0.2328795080238577,0.6522861402978761,-1.541400871701485,2.426566520023219
2004-06-30,0.75,0.1551110553317251,0.3226401535566096,0.10875902364580232,0.10807274442693546,0.5372075626862837,-1.6618635621641245,2.3071438692773434
2004-07-31,0.75,0.1567508855292471,0.38139836564714635,0.07584347239915616,0.23176905833483322,0.5310276729594595,-1.597137647230947,2.3599343785252396
2004-08-31,0.75,0.19542036972194887,0.3621138236982795,0.08695416882351488,0.19056455732891392,0.5336630900676451,-1.6182005390837124,2.342428186480271
2004-09-30,0.75,0.24478082895616257,0.18897703455168338,0.1396459625210883,-0.0865262880153905,0.46448035711875724,-1.8030364958728156,2.1809905649761823
2004-10-31,0.75,-0.3018933183118753,0.0007211525585903988,0.21905395573154843,-0.43144381330204934,0.43288611841923014,-2.018927921505047,2.0203702266222274
2004-11-30,0.75,0.30287466367560734,0.18852531004664708,0.11381875929680847,-0.03602429948465172,0.41307491957794584,-1.7970824940751633,2.1741331141684572
2004-12-31,0.75,0.2786886590168993,0.32689526125092455,0.09490589137221411,0.13965828044464978,0.5141322420571993,-1.6548397138732034,2.3086302363750524
2005-01-31,0.75,-0.031188734005015702,0.13837509989661928,0.12379919284885171,-0.10586460703962658,0.38261480683286514,-1.8495556984696322,2.1263058982628706
2005-02-28,0.75,0.8435545504300633,0.09891146765937736,0.17564859708665612,-0.24762037062639652,0.44544330594515125,-1.904161206906999,2.1019841422257537
2005-03-31,0.75,0.8612654037629528,0.6864078035386098,0.15864110292767955,0.37342953933938033,0.9993860677378392,-1.3111334897792384,2.683949096856458
2005-04-30,0.75,0.8495791439818252,1.0834970070206071,0.20975456590213118,0.6696785278724924,1.497315486168722,-0.932305949206325,3.0992999632475393
2005-05-31,0.75,0.8721363430942344,1.018663348743092,0.15322923899044985,0.7163619882585872,1.320964709227597,-0.9772329254153524,3.014559622901537
2005-06-30,0.75,0.6334167273446211,0.8907319317288025,0.19500585179827537,0.5060107473813915,1.2754531160762135,-1.1192994646266012,2.9007633280842064
2005-07-31,0.75,-1.5920432013234698,0.7335263115075195,0.13971565037843353,0.4578855038610736,1.0091671191539653,-1.258506238299025,2.725558861314064
2005-08-31,0.75,-2.678039150731473,0.5905239403004007,0.14038773524744344,0.31355719661458437,0.867490683986217,-1.40169251424381,2.5827403948446115
2005-09-30,0.75,-1.0358478694700237,0.47488786084456214,0.14140877879199718,0.1959067310359266,0.7538689906531977,-1.5176096411458624,2.4673853628349867
2005-10-31,0.75,-0.25977580398356126,0.7231288685297621,0.17162262623156105,0.38453974714831257,1.0617179899112117,-1.2785850015742144,2.724842738633739
2005-11-30,0.75,0.19179047561190427,0.5286263392780007,0.1203848954475726,0.2911225970721528,0.7661300814838486,-1.4584881144489508,2.515740793004952
2005-12-31,0.75,-0.3734133470257703,0.7260953040327995,0.14045611329154137,0.448993659358802,1.003196948706797,-1.266139909522521,2.71833051758812
2006-01-31,0.75,-0.03220227586691115,0.4795059149679022,0.13555734180047366,0.2120689093419702,0.7469429205938342,-1.5114080401358698,2.470419870071674
2006-02-28,0.75,-0.33473612212440623,0.5930953108766663,0.13778375579227073,0.32126587999850204,0.8649247417548307,-1.3984134297871365,2.5846040515404693
2006-03-31,0.75,-0.16187601407996094,0.7540735316434319,0.1107609184497663,0.5355566444195483,0.9725904188673156,-1.230861090617663,2.7390081539045266
2006-04-30,0.75,-0.24354988602113267,0.77781430215581,0.10146028366138292,0.57764635778658,0.9779822465250401,-1.2051841927003468,2.7608127970119667
2006-05-31,0.75,-0.6403587396594935,0.7813035518544071,0.1034087200764305,0.5772915958398335,0.9853155078689808,-1.2020866525294078,2.764693756238222
2006-06-30,0.75,-0.969095034456194,0.8613313284339481,0.09156865300253347,0.6806782849105468,1.0419843719573494,-1.1197924301392124,2.8424550870071084
2006-07-31,0.75,1.695714080900506,0.5890069869692414,0.16540830296417824,0.26267791719802935,0.9153360567404534,-1.4106696084897654,2.5886835824282484
2006-08-31,0.75,3.565465917115935,1.009522716147456,0.29231438517375535,0.4328244507940312,1.586220981500881,-1.045908312593335,3.064953744888247
2006-09-30,0.75,0.719839329978603,0.8678232925844516,0.15485467661538801,0.5623151550602714,1.1733314301086317,-1.1285612011296906,2.8642077862985937
2006-10-31,0.75,0.6366611913842035,0.8602777091227292,0.08319611617664498,0.6961425918766387,1.0244128263688195,-1.1194081652932517,2.83996358353871
2006-11-30,0.75,0.3083309906934571,0.8513674665631978,0.08469697742740409,0.6842713452620574,1.0184635878643382,-1.1285661026260982,2.831301035752494
2006-12-31,0.75,0.31555646387118447,0.8157955604229938,0.08867053721028173,0.6408601224467553,0.9907309983992324,-1.1648150101104258,2.7964061309564134
2007-01-31,0.75,0.533524904732672,0.9032957245069778,0.10384585529268188,0.6984213575618328,1.1081700914521229,-1.0801833731595325,2.886774822173488
2007-02-28,0.75,0.6732228600120773,0.7745486715559288,0.11358398083924381,0.5504622493875763,0.9986350937242813,-1.211006804689697,2.760104147801554
2007-03-31,0.75,0.3802438721268519,0.8546036761607924,0.08897532783864075,0.6790669259139787,1.0301404264076062,-1.1260600952390867,2.835267447560671
2007-04-30,0.75,0.4636812537899581,0.8376578702322953,0.09132390321284621,0.6574876862133086,1.017828054251282,-1.143421916111055,2.818737656575646
2007-05-31,0.75,0.13684642727535914,0.8103603001944447,0.09676392794673028,0.6194576548713526,1.0012629455175368,-1.1717243712159706,2.7924449716048603
2007-06-30,0.75,1.1048316602538282,0.8449654400412487,0.12336006329949174,0.6015920785954268,1.0883388014870707,-1.1428591039540752,2.8327899840365727
2007-07-31,0.75,1.128303156002977,0.8687534609848767,0.19610285219539955,0.4818680375230017,1.2556388844467516,-1.1416932942255298,2.8792002161952834
2007-08-31,0.75,0.800259166261471,0.9585697578797744,0.369782839011946,0.22903630816982035,1.6881032075897284,-1.1448643102322942,3.0620038259918427
2007-09-30,0.75,0.6377488948457481,0.8317661078932739,0.0955436201552611,0.6432709711370942,1.0202612446494537,-1.1500881352915044,2.813620351078052
2007-10-31,0.75,0.7418058593336463,0.5397120358240036,0.1746611075537548,0.19512838595988524,0.884295685688122,-1.4630245210906736,2.5424485927386806
2007-11-30,0.75,0.6515245737644904,0.5536615951600816,0.08204685318266515,0.39179382433510246,0.7155293659850608,-1.4258375838952235,2.5331607742153865
2007-12-31,0.75,0.7876668315243593,0.62785751449067,0.0739749135466899,0.48191463078110747,0.7738003982002324,-1.3504031230276126,2.6061181520089525
2008-01-31,0.75,0.7641422913850817,0.4554443404818382,0.11265960891012948,0.2331815839115532,0.6777070970521232,-1.5299061468646658,2.4407948278283422
2008-02-29,0.75,0.5995895661896563,0.6619306623807215,0.10439567129021508,0.4559715799780991,0.8678897447833439,-1.321660769409835,2.645522094171278
2008-03-31,0.75,0.389093291394152,0.560759702003004,0.06702695383742088,0.4285242391913189,0.692995164814689,-1.4165369480406358,2.5380563520466435
2008-04-30,0.75,1.276361351188613,0.5878089506478735,0.07994411759773246,0.4300896036632291,0.7455282976325179,-1.3913553217312642,2.566973223027011
2008-05-31,0.75,1.5809390275034243,0.5753591145883886,0.10994008757085151,0.3584616199364351,0.7922566092403421,-1.409397885105799,2.5601161142825766
2008-06-30,0.75,1.0945184272731403,0.6220229490141082,0.13939824259965583,0.3470083456351053,0.897037552393111,-1.3699230484267084,2.613968946454925
2008-07-31,0.75,0.9552183041815244,0.722435367550348,0.15527638579589978,0.4160952526578964,1.0287754824427995,-1.27407661354095,2.7189473486416462
2008-08-31,0.75,0.7809961446602565,0.6738730346018513,0.09657927444987006,0.4833346866131769,0.8644113825905257,-1.3081765830169994,2.655922652220702
2008-09-30,0.75,0.6921511522706113,0.708207607102633,0.07708061677262668,0.5561375748367802,0.8602776393684858,-1.270514485401041,2.686929699606307
2008-10-31,0.75,1.198764586241924,0.8442103517644622,0.10320159120855592,0.6406070340683102,1.0478136694606142,-1.1391378616427699,2.827558565171694
2008-11-30,0.75,1.098997317024754,0.9594898620368186,0.13501354564585985,0.6931256955011874,1.2258540285724497,-1.0312802637845935,2.9502599878582307
2008-12-31,0.75,0.9881447956723404,1.1181457442278484,0.1865692404134635,0.7500688969293647,1.486222591526332,-0.8887664088486065,3.1250578973043033
2009-01-31,0.75,0.9262736209640171,0.9656109670639317,0.15179258060036765,0.6661439467401868,1.2650779873876765,-1.0298579805547379,2.9610799146826015
2009-02-28,0.75,1.1240960011045456,0.989980736810446,0.15347194409813877,0.6872005507131906,1.2927609229077013,-1.0059881170903027,2.985949590711195
2009-03-31,0.75,1.828732635311489,1.0023806934796495,0.15680219609660506,0.6930303533013227,1.3117310336579764,-0.994595384899164,2.999356771858463
2009-04-30,0.75,0.6358592405269614,1.0132428205936561,0.18427955706730348,0.6496832207551434,1.3768024204321687,-0.9928457635131176,3.01933140470043
2009-05-31,0.75,0.6623939653823563,1.051408000915861,0.20763209747047986,0.6417768759483253,1.4610391258833968,-0.9635395128400055,3.0663555146717276
2009-06-30,0.75,0.5912056362444884,0.9689105675172032,0.17028750196442077,0.632955472676847,1.3048656623575594,-1.0323594418513409,2.970180576885747
2009-07-31,0.75,0.6218495077252371,1.0368880834387277,0.18305702950425698,0.6757403714877597,1.3980357953896958,-0.9687648014085477,3.042540968286003
2009-08-31,0.75,0.12540119057664117,0.9588617270461146,0.15646966209887847,0.6501674331979947,1.2675560208942345,-1.0380128287793557,2.9557362828715847
2009-09-30,0.75,0.5415825058640437,0.9091148558431978,0.14447909855582158,0.6240763844472662,1.1941533272391296,-1.084239792688896,2.9024695043752917
2009-10-31,0.75,0.34387373140190847,0.7742840889775086,0.13074921849778653,0.516332885313108,1.0322352926419092,-1.2153778541979374,2.7639460321529548
2009-11-30,0.75,0.6460073840908204,0.8113281998459574,0.15477457810350218,0.5059780862686127,1.116678313423302,-1.1850321174591316,2.807688517151046
2009-12-31,0.75,0.3969313484594732,0.722948153685737,0.17632997245977597,0.375072050404249,1.0708242569672248,-1.280357516421322,2.7262538237927956
2010-01-31,0.75,0.1976391106182499,0.5892101760847731,0.1242671468195464,0.34404725682353526,0.8343730953460109,-1.3988342604481412,2.577254612617687
2010-02-28,0.75,-0.21501061900628357,0.4631815111328475,0.11114789446190912,0.24390117056470412,0.6824618517009908,-1.5218373029866714,2.4482003252523663
2010-03-31,0.75,-0.4437002717963214,0.34088696255244966,0.160817467516014,0.02361501406490496,0.6581589110399944,-1.6573315725297024,2.3391054976346015
